"date","subj_id","response","Adj","Name","Unit","Pred","Repetition","NormUnit"
1438191033,"subj20",92,"Tall","Ryan","82","tall",2,36
1438191033,"subj20",88,"Tall","Jacob","79","veryTall",2,27
1438191033,"subj20",28,"Tall","Tim","70","tall",2,0
1438191033,"subj20",30,"Tall","Tim","82","notTall",2,36
1438191049,"subj21",84,"Tall","Mark","77","veryTall",1,21
1438191049,"subj21",0,"Tall","Robert","79","short",1,27
1438191049,"subj21",68,"Tall","Ryan","74","notShort",1,12
1438191049,"subj21",40,"Tall","Kevin","71","veryTall",1,3
1438191049,"subj21",12,"Tall","William","77","neither",1,21
1438191049,"subj21",88,"Tall","Daniel","73","notShort",1,9
1438191049,"subj21",16,"Tall","Robert","74","neither",1,12
1438191049,"subj21",2,"Tall","John","66","tall",1,-12
1438191049,"subj21",1,"Tall","Michael","63","veryTall",1,-21
1438191049,"subj21",62,"Tall","Richard","72","tall",1,6
1438191049,"subj21",2,"Tall","Arthur","77","notVeryTall",1,21
1438191049,"subj21",88,"Tall","George","68","notTall",1,-6
1438191049,"subj21",3,"Tall","Edward","72","short",1,6
1438191049,"subj21",11,"Tall","David","66","notShort",1,-12
1438191049,"subj21",11,"Tall","Jason","73","notVeryTall",1,9
1438191049,"subj21",96,"Tall","Alex","82","veryTall",1,36
1438191049,"subj21",85,"Tall","Mark","66","short",1,-12
1438191049,"subj21",83,"Tall","Donald","66","notTall",1,-12
1438191049,"subj21",4,"Tall","Christopher","79","notTall",1,27
1438191049,"subj21",85,"Tall","Ryan","69","notVeryTall",1,-3
1438191049,"subj21",85,"Tall","Steven","66","notVeryTall",1,-12
1438191049,"subj21",12,"Tall","Ronald","73","notTall",1,9
1438191049,"subj21",15,"Tall","Michael","75","neither",1,15
1438191049,"subj21",28,"Tall","Donald","72","neither",1,6
1438191049,"subj21",78,"Tall","Stanley","72","tall",2,6
1438191049,"subj21",18,"Tall","Thomas","66","neither",1,-12
1438191049,"subj21",2,"Tall","Tim","63","notShort",1,-21
1438191049,"subj21",90,"Tall","Joseph","74","tall",1,12
1438191049,"subj21",2,"Tall","Richard","82","neither",1,36
1438191049,"subj21",84,"Tall","Joseph","70","notShort",1,0
1438191049,"subj21",4,"Tall","William","66","veryTall",1,-12
1438191049,"subj21",97,"Tall","Ethan","63","notVeryTall",1,-21
1438191049,"subj21",88,"Tall","Daniel","74","veryTall",1,12
1438191049,"subj21",83,"Tall","Christopher","72","notShort",1,6
1438191049,"subj21",75,"Tall","Thomas","72","veryTall",1,6
1438191049,"subj21",8,"Tall","Jacob","72","short",2,6
1438191049,"subj21",2,"Tall","Richard","73","notTall",2,9
1438191049,"subj21",2,"Tall","Richard","79","notVeryTall",1,27
1438191049,"subj21",10,"Tall","Arthur","66","notShort",2,-12
1438191049,"subj21",86,"Tall","Thomas","71","notShort",1,3
1438191049,"subj21",96,"Tall","Donald","79","veryTall",1,27
1438191049,"subj21",3,"Tall","Joseph","63","neither",1,-21
1438191049,"subj21",87,"Tall","Benjamin","77","tall",1,21
1438191049,"subj21",79,"Tall","Paul","70","neither",1,0
1438191049,"subj21",82,"Tall","Jacob","69","neither",1,-3
1438191049,"subj21",97,"Tall","Donald","77","notShort",1,21
1438191049,"subj21",19,"Tall","Tim","70","tall",1,0
1438191049,"subj21",60,"Tall","David","71","tall",1,3
1438191049,"subj21",90,"Tall","Jacob","73","notShort",2,9
1438191049,"subj21",96,"Tall","Jacob","68","notVeryTall",1,-6
1438191049,"subj21",8,"Tall","Richard","69","veryTall",1,-3
1438191049,"subj21",7,"Tall","Robert","73","notVeryTall",2,9
1438191049,"subj21",91,"Tall","Robert","69","notTall",1,-3
1438191049,"subj21",94,"Tall","Benjamin","66","notVeryTall",2,-12
1438191049,"subj21",98,"Tall","Ryan","82","tall",1,36
1438191049,"subj21",3,"Tall","Edward","77","neither",2,21
1438191049,"subj21",3,"Tall","Jason","68","tall",1,-6
1438191049,"subj21",9,"Tall","Benjamin","71","short",1,3
1438191049,"subj21",33,"Tall","Arthur","71","tall",2,3
1438191049,"subj21",92,"Tall","Mark","75","notShort",1,15
1438191049,"subj21",2,"Tall","Tim","75","notVeryTall",1,15
1438191049,"subj21",37,"Tall","Jason","72","veryTall",2,6
1438191049,"subj21",2,"Tall","Anthony","63","tall",1,-21
1438191049,"subj21",1,"Tall","Steven","75","neither",2,15
1438191049,"subj21",80,"Tall","Jacob","73","tall",1,9
1438191049,"subj21",11,"Tall","Kenneth","74","neither",2,12
1438191049,"subj21",96,"Tall","Paul","63","short",1,-21
1438191049,"subj21",2,"Tall","James","75","short",1,15
1438191049,"subj21",65,"Tall","Donald","68","short",1,-6
1438191049,"subj21",5,"Tall","William","63","notShort",2,-21
1438191049,"subj21",3,"Tall","Kevin","77","short",1,21
1438191049,"subj21",98,"Tall","Kenneth","82","notShort",1,36
1438191049,"subj21",12,"Tall","Charles","74","notTall",1,12
1438191049,"subj21",71,"Tall","Jacob","68","short",2,-6
1438191049,"subj21",38,"Tall","William","71","notTall",1,3
1438191049,"subj21",1,"Tall","John","77","short",2,21
1438191049,"subj21",96,"Tall","James","77","notShort",2,21
1438191049,"subj21",65,"Tall","Kenneth","69","notTall",2,-3
1438191049,"subj21",98,"Tall","Kenneth","63","notVeryTall",2,-21
1438191049,"subj21",6,"Tall","Kevin","75","notTall",1,15
1438191049,"subj21",99,"Tall","Matthew","63","notTall",1,-21
1438191049,"subj21",2,"Tall","Steven","63","veryTall",2,-21
1438191049,"subj21",2,"Tall","Jacob","82","notVeryTall",1,36
1438191049,"subj21",96,"Tall","Paul","82","tall",2,36
1438191049,"subj21",15,"Tall","David","68","veryTall",1,-6
1438191049,"subj21",70,"Tall","Daniel","69","neither",2,-3
1438191049,"subj21",24,"Tall","Anthony","71","notVeryTall",1,3
1438191049,"subj21",38,"Tall","Ethan","70","short",1,0
1438191049,"subj21",8,"Tall","Joseph","75","notTall",2,15
1438191049,"subj21",3,"Tall","Michael","82","short",1,36
1438191049,"subj21",66,"Tall","Christopher","73","veryTall",1,9
1438191049,"subj21",70,"Tall","Steven","70","notTall",1,0
1438191049,"subj21",93,"Tall","Edward","68","notVeryTall",2,-6
1438191049,"subj21",22,"Tall","Michael","69","tall",1,-3
1438191049,"subj21",92,"Tall","Ethan","75","tall",1,15
1438191049,"subj21",97,"Tall","Jacob","79","veryTall",2,27
1438191049,"subj21",4,"Tall","Daniel","82","notTall",1,36
1438191049,"subj21",24,"Tall","Michael","74","notVeryTall",1,12
1438191049,"subj21",22,"Tall","Kenneth","70","short",2,0
1438191049,"subj21",70,"Tall","Charles","73","tall",2,9
1438191049,"subj21",93,"Tall","Jacob","79","tall",1,27
1438191049,"subj21",90,"Tall","Christopher","77","tall",2,21
1438191049,"subj21",1,"Tall","Ronald","74","short",1,12
1438191049,"subj21",84,"Tall","Arthur","75","veryTall",1,15
1438191049,"subj21",94,"Tall","Matthew","75","notShort",2,15
1438191049,"subj21",4,"Tall","Edward","66","veryTall",2,-12
1438191049,"subj21",2,"Tall","Thomas","77","notTall",1,21
1438191049,"subj21",9,"Tall","David","77","notVeryTall",2,21
1438191049,"subj21",98,"Tall","John","79","notShort",1,27
1438191049,"subj21",6,"Tall","Ronald","82","neither",2,36
1438191049,"subj21",1,"Tall","Anthony","75","short",2,15
1438191049,"subj21",95,"Tall","Daniel","79","tall",2,27
1438191049,"subj21",79,"Tall","Ethan","71","notShort",2,3
1438191049,"subj21",10,"Tall","Ronald","69","veryTall",2,-3
1438191049,"subj21",7,"Tall","Jeff","74","notVeryTall",2,12
1438191049,"subj21",67,"Tall","Matthew","70","notVeryTall",1,0
1438191049,"subj21",91,"Tall","Ryan","70","neither",2,0
1438191049,"subj21",80,"Tall","Christopher","68","neither",1,-6
1438191049,"subj21",3,"Tall","Robert","82","notShort",2,36
1438191049,"subj21",98,"Tall","Mark","63","notTall",2,-21
1438191049,"subj21",97,"Tall","George","82","veryTall",2,36
1438191049,"subj21",2,"Tall","Charles","82","notVeryTall",2,36
1438191049,"subj21",0,"Tall","Steven","71","short",2,3
1438191049,"subj21",96,"Tall","Arthur","63","short",2,-21
1438191049,"subj21",65,"Tall","James","72","neither",2,6
1438191049,"subj21",79,"Tall","Thomas","75","tall",2,15
1438191049,"subj21",60,"Tall","Michael","70","notTall",2,0
1438191049,"subj21",12,"Tall","George","73","neither",1,9
1438191049,"subj21",5,"Tall","David","79","neither",1,27
1438191049,"subj21",74,"Tall","James","71","notVeryTall",2,3
1438191049,"subj21",28,"Tall","Stanley","68","notShort",1,-6
1438191049,"subj21",6,"Tall","Anthony","74","notTall",2,12
1438191049,"subj21",32,"Tall","David","72","notTall",1,6
1438191049,"subj21",61,"Tall","Jeff","73","veryTall",2,9
1438191049,"subj21",82,"Tall","Ronald","70","notVeryTall",2,0
1438191049,"subj21",4,"Tall","Tim","82","notTall",2,36
1438191049,"subj21",21,"Tall","John","73","neither",2,9
1438191049,"subj21",32,"Tall","John","72","notVeryTall",1,6
1438191049,"subj21",78,"Tall","Alex","74","tall",2,12
1438191049,"subj21",70,"Tall","Charles","69","notShort",1,-3
1438191049,"subj21",23,"Tall","Kevin","72","notVeryTall",2,6
1438191049,"subj21",62,"Tall","Mark","71","neither",1,3
1438191049,"subj21",35,"Tall","Ethan","66","neither",2,-12
1438191049,"subj21",2,"Tall","Matthew","74","short",2,12
1438191049,"subj21",2,"Tall","Jason","79","short",2,27
1438191049,"subj21",20,"Tall","William","70","tall",2,0
1438191049,"subj21",63,"Tall","George","69","short",1,-3
1438191049,"subj21",8,"Tall","Anthony","70","veryTall",1,0
1438191049,"subj21",82,"Tall","Brian","69","notVeryTall",2,-3
1438191049,"subj21",96,"Tall","Stanley","66","short",2,-12
1438191049,"subj21",7,"Tall","Brian","73","short",1,9
1438191049,"subj21",3,"Tall","Ryan","73","short",2,9
1438191049,"subj21",4,"Tall","Kevin","66","tall",2,-12
1438191049,"subj21",3,"Tall","Brian","68","veryTall",2,-6
1438191049,"subj21",26,"Tall","Jeff","69","tall",2,-3
1438191049,"subj21",1,"Tall","James","63","tall",2,-21
1438191049,"subj21",81,"Tall","Paul","75","veryTall",2,15
1438191049,"subj21",33,"Tall","Alex","69","short",2,-3
1438191049,"subj21",69,"Tall","Benjamin","72","notShort",2,6
1438191049,"subj21",9,"Tall","William","75","notVeryTall",2,15
1438191049,"subj21",3,"Tall","Jeff","82","short",2,36
1438191049,"subj21",33,"Tall","Edward","71","notTall",2,3
1438191049,"subj21",13,"Tall","Joseph","71","veryTall",2,3
1438191049,"subj21",37,"Tall","Brian","72","notTall",2,6
1438191049,"subj21",81,"Tall","John","68","notTall",2,-6
1438191049,"subj21",41,"Tall","Richard","68","notShort",2,-6
1438191049,"subj21",89,"Tall","James","66","notTall",2,-12
1438191049,"subj21",1,"Tall","Jeff","79","notTall",2,27
1438191049,"subj21",62,"Tall","Jacob","69","notShort",2,-3
1438191049,"subj21",95,"Tall","Paul","74","notShort",2,12
1438191049,"subj21",60,"Tall","Benjamin","68","neither",2,-6
1438191049,"subj21",94,"Tall","Stanley","77","veryTall",2,21
1438191049,"subj21",4,"Tall","Stanley","79","notVeryTall",2,27
1438191049,"subj21",75,"Tall","Tim","74","veryTall",2,12
1438191049,"subj21",16,"Tall","Alex","63","neither",2,-21
1438191049,"subj21",8,"Tall","Robert","68","tall",2,-6
1438191049,"subj21",13,"Tall","Charles","70","veryTall",2,0
1438191049,"subj21",3,"Tall","Jason","77","notTall",2,21
1438191049,"subj21",77,"Tall","Alex","70","notShort",2,0
1438191049,"subj21",2,"Tall","Brian","79","neither",2,27
1438191049,"subj21",85,"Tall","Matthew","71","neither",2,3
1438191049,"subj21",97,"Tall","George","79","notShort",2,27
1438191142,"subj22",7,"Tall","Ronald","73","notTall",1,9
1438191142,"subj22",0,"Tall","Stanley","79","notVeryTall",1,27
1438191142,"subj22",19,"Tall","Brian","72","notTall",1,6
1438191142,"subj22",83,"Tall","Kenneth","63","notVeryTall",1,-21
1438191142,"subj22",88,"Tall","Alex","69","short",1,-3
1438191142,"subj22",79,"Tall","Matthew","71","neither",1,3
1438191142,"subj22",28,"Tall","Jeff","73","veryTall",1,9
1438191142,"subj22",0,"Tall","William","77","neither",1,21
1438191142,"subj22",8,"Tall","David","66","notShort",1,-12
1438191142,"subj22",0,"Tall","Ethan","71","notShort",1,3
1438191142,"subj22",36,"Tall","Anthony","74","notTall",1,12
1438191142,"subj22",78,"Tall","Mark","77","veryTall",1,21
1438191142,"subj22",92,"Tall","Arthur","63","short",1,-21
1438191142,"subj22",32,"Tall","David","72","notTall",2,6
1438191142,"subj22",27,"Tall","Michael","74","notVeryTall",1,12
1438191142,"subj22",0,"Tall","David","68","veryTall",1,-6
1438191142,"subj22",0,"Tall","John","66","tall",1,-12
1438191142,"subj22",100,"Tall","Paul","63","short",2,-21
1438191142,"subj22",100,"Tall","George","79","notShort",1,27
1438191142,"subj22",84,"Tall","Ethan","75","tall",1,15
1438191142,"subj22",63,"Tall","Christopher","68","neither",1,-6
1438191142,"subj22",100,"Tall","William","71","notTall",1,3
1438191142,"subj22",0,"Tall","William","70","tall",1,0
1438191142,"subj22",31,"Tall","Charles","74","notTall",2,12
1438191142,"subj22",100,"Tall","Paul","82","tall",1,36
1438191142,"subj22",63,"Tall","Benjamin","68","neither",2,-6
1438191142,"subj22",35,"Tall","John","72","notVeryTall",1,6
1438191142,"subj22",22,"Tall","Ethan","66","neither",1,-12
1438191142,"subj22",28,"Tall","Kenneth","74","neither",1,12
1438191142,"subj22",0,"Tall","Michael","63","veryTall",1,-21
1438191142,"subj22",12,"Tall","Steven","75","neither",1,15
1438191142,"subj22",7,"Tall","Ryan","74","notShort",1,12
1438191142,"subj22",90,"Tall","Benjamin","66","notVeryTall",1,-12
1438191142,"subj22",95,"Tall","Benjamin","72","notShort",1,6
1438191142,"subj22",62,"Tall","Mark","71","neither",2,3
1438191142,"subj22",16,"Tall","Joseph","75","notTall",1,15
1438191142,"subj22",84,"Tall","Christopher","77","tall",1,21
1438191142,"subj22",16,"Tall","Kevin","66","tall",2,-12
1438191142,"subj22",30,"Tall","Jason","72","veryTall",1,6
1438191142,"subj22",4,"Tall","Kevin","77","short",1,21
1438191142,"subj22",0,"Tall","James","63","tall",1,-21
1438191142,"subj22",4,"Tall","William","66","veryTall",1,-12
1438191142,"subj22",46,"Tall","Jacob","68","short",1,-6
1438191142,"subj22",39,"Tall","Jacob","69","notShort",1,-3
1438191142,"subj22",93,"Tall","Daniel","79","tall",1,27
1438191142,"subj22",41,"Tall","Robert","74","neither",2,12
1438191142,"subj22",40,"Tall","Donald","72","neither",1,6
1438191142,"subj22",34,"Tall","Richard","73","notTall",2,9
1438191142,"subj22",20,"Tall","Jason","77","notTall",1,21
1438191142,"subj22",6,"Tall","Jacob","82","notVeryTall",1,36
1438191142,"subj22",92,"Tall","Matthew","70","notVeryTall",1,0
1438191142,"subj22",89,"Tall","Edward","68","notVeryTall",1,-6
1438191142,"subj22",5,"Tall","David","71","tall",1,3
1438191142,"subj22",93,"Tall","Anthony","71","notVeryTall",1,3
1438191142,"subj22",85,"Tall","Daniel","73","notShort",1,9
1438191142,"subj22",71,"Tall","James","72","neither",2,6
1438191142,"subj22",69,"Tall","Thomas","75","tall",2,15
1438191142,"subj22",93,"Tall","Brian","69","notVeryTall",1,-3
1438191142,"subj22",29,"Tall","Edward","77","neither",2,21
1438191142,"subj22",3,"Tall","Richard","69","veryTall",1,-3
1438191142,"subj22",0,"Tall","James","75","short",1,15
1438191142,"subj22",98,"Tall","Ronald","70","notVeryTall",2,0
1438191142,"subj22",68,"Tall","Thomas","71","notShort",2,3
1438191142,"subj22",93,"Tall","Robert","82","notShort",1,36
1438191142,"subj22",24,"Tall","Charles","82","notVeryTall",2,36
1438191142,"subj22",6,"Tall","Anthony","63","tall",2,-21
1438191142,"subj22",69,"Tall","Arthur","75","veryTall",1,15
1438191142,"subj22",87,"Tall","Matthew","63","notTall",1,-21
1438191142,"subj22",84,"Tall","Kenneth","69","notTall",1,-3
1438191142,"subj22",91,"Tall","Ryan","82","tall",2,36
1438191142,"subj22",43,"Tall","Benjamin","71","short",1,3
1438191142,"subj22",77,"Tall","Benjamin","77","tall",2,21
1438191142,"subj22",37,"Tall","Robert","73","notVeryTall",1,9
1438191142,"subj22",18,"Tall","Joseph","71","veryTall",1,3
1438191142,"subj22",4,"Tall","Edward","66","veryTall",2,-12
1438191142,"subj22",60,"Tall","Stanley","68","notShort",1,-6
1438191142,"subj22",62,"Tall","Joseph","74","tall",1,12
1438191142,"subj22",32,"Tall","Tim","63","notShort",1,-21
1438191142,"subj22",29,"Tall","Michael","69","tall",1,-3
1438191142,"subj22",82,"Tall","George","69","short",2,-3
1438191142,"subj22",64,"Tall","Charles","73","tall",1,9
1438191142,"subj22",25,"Tall","Alex","70","notShort",1,0
1438191142,"subj22",6,"Tall","Robert","68","tall",1,-6
1438191142,"subj22",18,"Tall","Anthony","75","short",2,15
1438191142,"subj22",8,"Tall","Jeff","79","notTall",1,27
1438191142,"subj22",39,"Tall","Edward","72","short",1,6
1438191142,"subj22",67,"Tall","Daniel","69","neither",1,-3
1438191142,"subj22",41,"Tall","Daniel","74","veryTall",1,12
1438191142,"subj22",86,"Tall","Mark","75","notShort",1,15
1438191142,"subj22",62,"Tall","Stanley","72","tall",1,6
1438191142,"subj22",70,"Tall","Stanley","77","veryTall",2,21
1438191142,"subj22",92,"Tall","Robert","69","notTall",2,-3
1438191142,"subj22",100,"Tall","Alex","82","veryTall",1,36
1438191142,"subj22",62,"Tall","Ryan","70","neither",1,0
1438191142,"subj22",11,"Tall","Brian","68","veryTall",2,-6
1438191142,"subj22",58,"Tall","Alex","74","tall",2,12
1438191142,"subj22",63,"Tall","Steven","70","notTall",1,0
1438191142,"subj22",18,"Tall","Tim","70","tall",2,0
1438191142,"subj22",0,"Tall","Richard","79","notVeryTall",2,27
1438191142,"subj22",61,"Tall","Paul","75","veryTall",2,15
1438191142,"subj22",0,"Tall","Anthony","70","veryTall",1,0
1438191142,"subj22",0,"Tall","Thomas","77","notTall",2,21
1438191142,"subj22",86,"Tall","Paul","70","neither",2,0
1438191142,"subj22",0,"Tall","Brian","73","short",1,9
1438191142,"subj22",99,"Tall","Paul","74","notShort",2,12
1438191142,"subj22",11,"Tall","Jason","68","tall",2,-6
1438191142,"subj22",9,"Tall","Steven","63","veryTall",2,-21
1438191142,"subj22",4,"Tall","Arthur","71","tall",2,3
1438191142,"subj22",8,"Tall","Ronald","82","neither",1,36
1438191142,"subj22",5,"Tall","Ronald","74","short",1,12
1438191142,"subj22",92,"Tall","Ethan","63","notVeryTall",2,-21
1438191142,"subj22",0,"Tall","Jeff","82","short",1,36
1438191142,"subj22",11,"Tall","Jacob","72","short",2,6
1438191142,"subj22",24,"Tall","Thomas","72","veryTall",2,6
1438191142,"subj22",5,"Tall","John","77","short",2,21
1438191142,"subj22",24,"Tall","Michael","75","neither",2,15
1438191142,"subj22",98,"Tall","Kenneth","82","notShort",2,36
1438191142,"subj22",6,"Tall","Daniel","82","notTall",1,36
1438191142,"subj22",62,"Tall","Richard","72","tall",2,6
1438191142,"subj22",97,"Tall","James","77","notShort",1,21
1438191142,"subj22",95,"Tall","Donald","66","notTall",1,-12
1438191142,"subj22",69,"Tall","Matthew","75","notShort",2,15
1438191142,"subj22",11,"Tall","Ryan","73","short",2,9
1438191142,"subj22",68,"Tall","Steven","71","short",2,3
1438191142,"subj22",20,"Tall","Joseph","70","notShort",2,0
1438191142,"subj22",20,"Tall","Jacob","69","neither",2,-3
1438191142,"subj22",22,"Tall","Kevin","75","notTall",2,15
1438191142,"subj22",93,"Tall","John","68","notTall",1,-6
1438191142,"subj22",8,"Tall","Joseph","63","neither",1,-21
1438191142,"subj22",0,"Tall","Jeff","69","tall",2,-3
1438191142,"subj22",0,"Tall","Ronald","69","veryTall",2,-3
1438191142,"subj22",9,"Tall","Arthur","66","notShort",2,-12
1438191142,"subj22",0,"Tall","Charles","69","notShort",2,-3
1438191142,"subj22",12,"Tall","Tim","75","notVeryTall",1,15
1438191142,"subj22",5,"Tall","Ryan","69","notVeryTall",2,-3
1438191142,"subj22",88,"Tall","James","66","notTall",2,-12
1438191142,"subj22",89,"Tall","Stanley","66","short",1,-12
1438191142,"subj22",100,"Tall","John","79","notShort",2,27
1438191142,"subj22",0,"Tall","Michael","82","short",2,36
1438191142,"subj22",4,"Tall","Charles","70","veryTall",2,0
1438191142,"subj22",0,"Tall","Robert","79","short",1,27
1438191142,"subj22",100,"Tall","George","82","veryTall",2,36
1438191142,"subj22",0,"Tall","Richard","68","notShort",2,-6
1438191142,"subj22",67,"Tall","John","73","neither",1,9
1438191142,"subj22",68,"Tall","George","73","neither",2,9
1438191142,"subj22",0,"Tall","David","79","neither",1,27
1438191142,"subj22",100,"Tall","Edward","71","notTall",2,3
1438191142,"subj22",100,"Tall","Steven","66","notVeryTall",2,-12
1438191142,"subj22",0,"Tall","William","63","notShort",2,-21
1438191142,"subj22",90,"Tall","Donald","68","short",2,-6
1438191142,"subj22",95,"Tall","Christopher","72","notShort",2,6
1438191142,"subj22",100,"Tall","Jacob","73","notShort",2,9
1438191142,"subj22",0,"Tall","Matthew","74","short",2,12
1438191142,"subj22",88,"Tall","Kenneth","70","short",1,0
1438191142,"subj22",38,"Tall","Tim","74","veryTall",2,12
1438191142,"subj22",73,"Tall","Kevin","72","notVeryTall",2,6
1438191142,"subj22",3,"Tall","Thomas","66","neither",2,-12
1438191142,"subj22",0,"Tall","Jason","79","short",2,27
1438191142,"subj22",73,"Tall","Mark","63","notTall",2,-21
1438191142,"subj22",66,"Tall","Jacob","73","tall",2,9
1438191142,"subj22",98,"Tall","James","71","notVeryTall",2,3
1438191142,"subj22",38,"Tall","Jason","73","notVeryTall",2,9
1438191142,"subj22",0,"Tall","Brian","79","neither",2,27
1438191142,"subj22",34,"Tall","Christopher","73","veryTall",2,9
1438191142,"subj22",98,"Tall","George","68","notTall",2,-6
1438191142,"subj22",100,"Tall","Mark","66","short",2,-12
1438191142,"subj22",100,"Tall","Jacob","79","veryTall",1,27
1438191142,"subj22",100,"Tall","Michael","70","notTall",2,0
1438191142,"subj22",62,"Tall","William","75","notVeryTall",2,15
1438191142,"subj22",100,"Tall","Donald","79","veryTall",2,27
1438191142,"subj22",82,"Tall","Ethan","70","short",2,0
1438191142,"subj22",98,"Tall","Jacob","79","tall",2,27
1438191142,"subj22",100,"Tall","Jacob","68","notVeryTall",2,-6
1438191142,"subj22",0,"Tall","Christopher","79","notTall",2,27
1438191142,"subj22",95,"Tall","Donald","77","notShort",2,21
1438191142,"subj22",0,"Tall","Richard","82","neither",2,36
1438191142,"subj22",0,"Tall","Tim","82","notTall",2,36
1438191142,"subj22",72,"Tall","Jeff","74","notVeryTall",2,12
1438191142,"subj22",0,"Tall","Kevin","71","veryTall",2,3
1438191142,"subj22",0,"Tall","Alex","63","neither",2,-21
1438191142,"subj22",67,"Tall","David","77","notVeryTall",1,21
1438191142,"subj22",13,"Tall","Arthur","77","notVeryTall",2,21
1438191242,"subj23",0,"Tall","John","77","short",1,21
1438191242,"subj23",100,"Tall","Ryan","74","notShort",1,12
1438191242,"subj23",0,"Tall","Ronald","73","notTall",1,9
1438191242,"subj23",0,"Tall","Tim","75","notVeryTall",1,15
1438191242,"subj23",60,"Tall","Steven","70","notTall",1,0
1438191242,"subj23",98,"Tall","Ethan","75","tall",1,15
1438191242,"subj23",0,"Tall","Michael","82","short",1,36
1438191242,"subj23",0,"Tall","William","66","veryTall",1,-12
1438191242,"subj23",100,"Tall","Paul","74","notShort",2,12
1438191242,"subj23",0,"Tall","Jeff","82","short",2,36
1438191242,"subj23",0,"Tall","Brian","68","veryTall",1,-6
1438191242,"subj23",73,"Tall","Brian","69","notVeryTall",1,-3
1438191242,"subj23",0,"Tall","Steven","75","neither",1,15
1438191242,"subj23",74,"Tall","Mark","66","short",1,-12
1438191242,"subj23",0,"Tall","Jacob","72","short",1,6
1438191242,"subj23",77,"Tall","Edward","68","notVeryTall",1,-6
1438191242,"subj23",67,"Tall","Jacob","68","short",1,-6
1438191242,"subj23",0,"Tall","Brian","73","short",1,9
1438191242,"subj23",100,"Tall","Christopher","68","neither",1,-6
1438191242,"subj23",100,"Tall","Matthew","63","notTall",1,-21
1438191242,"subj23",0,"Tall","Matthew","74","short",1,12
1438191242,"subj23",0,"Tall","Tim","63","notShort",1,-21
1438191242,"subj23",30,"Tall","Mark","71","neither",1,3
1438191242,"subj23",26,"Tall","Jeff","69","tall",1,-3
1438191242,"subj23",0,"Tall","William","75","notVeryTall",2,15
1438191242,"subj23",0,"Tall","Jacob","82","notVeryTall",1,36
1438191242,"subj23",16,"Tall","Benjamin","71","short",1,3
1438191242,"subj23",100,"Tall","Mark","77","veryTall",1,21
1438191242,"subj23",62,"Tall","Ethan","70","short",1,0
1438191242,"subj23",37,"Tall","George","69","short",1,-3
1438191242,"subj23",26,"Tall","David","66","notShort",1,-12
1438191242,"subj23",0,"Tall","Jeff","74","notVeryTall",1,12
1438191242,"subj23",0,"Tall","Jason","77","notTall",1,21
1438191242,"subj23",100,"Tall","Jacob","73","notShort",1,9
1438191242,"subj23",33,"Tall","William","70","tall",1,0
1438191242,"subj23",100,"Tall","Alex","74","tall",1,12
1438191242,"subj23",0,"Tall","Kevin","75","notTall",1,15
1438191242,"subj23",53,"Tall","Christopher","73","veryTall",1,9
1438191242,"subj23",100,"Tall","Daniel","73","notShort",2,9
1438191242,"subj23",0,"Tall","Christopher","79","notTall",1,27
1438191242,"subj23",99,"Tall","Thomas","75","tall",2,15
1438191242,"subj23",100,"Tall","Donald","79","veryTall",1,27
1438191242,"subj23",49,"Tall","Richard","68","notShort",1,-6
1438191242,"subj23",0,"Tall","Stanley","79","notVeryTall",1,27
1438191242,"subj23",100,"Tall","Ethan","63","notVeryTall",1,-21
1438191242,"subj23",100,"Tall","Kenneth","63","notVeryTall",2,-21
1438191242,"subj23",46,"Tall","Alex","69","short",2,-3
1438191242,"subj23",43,"Tall","Robert","69","notTall",1,-3
1438191242,"subj23",100,"Tall","Charles","73","tall",1,9
1438191242,"subj23",0,"Tall","Arthur","66","notShort",2,-12
1438191242,"subj23",100,"Tall","Kenneth","82","notShort",1,36
1438191242,"subj23",16,"Tall","Richard","69","veryTall",1,-3
1438191242,"subj23",24,"Tall","Robert","68","tall",1,-6
1438191242,"subj23",87,"Tall","John","68","notTall",1,-6
1438191242,"subj23",86,"Tall","George","68","notTall",2,-6
1438191242,"subj23",0,"Tall","Kevin","77","short",2,21
1438191242,"subj23",0,"Tall","Ronald","69","veryTall",2,-3
1438191242,"subj23",87,"Tall","Paul","75","veryTall",1,15
1438191242,"subj23",74,"Tall","David","71","tall",1,3
1438191242,"subj23",36,"Tall","Ronald","70","notVeryTall",1,0
1438191242,"subj23",100,"Tall","Arthur","63","short",1,-21
1438191242,"subj23",100,"Tall","Ethan","71","notShort",1,3
1438191242,"subj23",100,"Tall","Thomas","71","notShort",2,3
1438191242,"subj23",0,"Tall","Michael","75","neither",2,15
1438191242,"subj23",0,"Tall","George","73","neither",1,9
1438191242,"subj23",17,"Tall","Matthew","71","neither",2,3
1438191242,"subj23",0,"Tall","John","66","tall",1,-12
1438191242,"subj23",100,"Tall","Matthew","75","notShort",1,15
1438191242,"subj23",100,"Tall","Mark","63","notTall",2,-21
1438191242,"subj23",100,"Tall","Ethan","66","neither",1,-12
1438191242,"subj23",79,"Tall","Jeff","73","veryTall",2,9
1438191242,"subj23",89,"Tall","Stanley","72","tall",1,6
1438191242,"subj23",100,"Tall","Tim","74","veryTall",1,12
1438191242,"subj23",0,"Tall","David","68","veryTall",2,-6
